location,date,new_cases
United States,5/20/2021,30208
United States,5/21/2021,27952
United States,5/22/2021,19799
United States,5/23/2021,12866
United States,5/24/2021,25819
United States,5/25/2021,22739
United States,5/26/2021,23972
United States,5/27/2021,27454
United States,5/28/2021,21858
United States,5/29/2021,11999
United States,5/30/2021,6733
United States,5/31/2021,5776
United States,6/1/2021,22943
United States,6/2/2021,16913
United States,6/3/2021,19074
United States,6/4/2021,16860
United States,6/5/2021,13908
United States,6/6/2021,5395
United States,6/7/2021,15496
United States,6/8/2021,13011
United States,6/9/2021,18646
United States,6/10/2021,14543
United States,6/11/2021,24904
United States,6/12/2021,8207
United States,6/13/2021,4575
